baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,n_price,s_price,n_sq__ft,s_sq__ft
1,2,SACRAMENTO,38.471139,-121.432255,61000.0,Thu May 15 00:00:00 EDT 2008,876,CA,5937 BAMFORD DR,Residential,95823,0.06730794269727673,-1.2527722732268383,0.15046375815870836,-0.5145274667947797
1,2,SACRAMENTO,38.670467,-121.359799,62000.0,Thu May 15 00:00:00 EDT 2008,933,CA,5672 HILLSDALE BLVD,Condo,95842,0.06844013907900354,-1.2455469482268502,0.16025420817588457,-0.4477082681141495
1,2,SACRAMENTO,38.539213,-121.46393,68566.0,Thu May 15 00:00:00 EDT 2008,864,CA,3920 39TH ST,Residential,95820,0.07587414052142172,-1.1981054642769278,0.14840261078667125,-0.5285946665170176
1,2,SACRAMENTO,38.643978,-121.449562,70000.0,Thu May 15 00:00:00 EDT 2008,1011,CA,701 JESSIE AVE,Residential,95838,0.07749771013281796,-1.1877443482269447,0.17365166609412572,-0.35627146991960285
2,4,SACRAMENTO,38.618716,-121.466327,80000.0,Thu May 15 00:00:00 EDT 2008,1158,CA,83 ARCADE BLVD,Residential,95815,0.08881967395008598,-1.1154910982270632,0.19890072140158022,-0.18394827332218808
2,3,SACRAMENTO,38.64472,-121.452228,85500.0,Thu May 15 00:00:00 EDT 2008,1092,CA,601 REGGINALD WAY,Residential,95838,0.0950467540495834,-1.0757518107271282,0.18756441085537615,-0.2613178717944967
1,2,SACRAMENTO,38.627147,-121.500799,92000.0,Thu May 15 00:00:00 EDT 2008,956,CA,550 DEL VERDE CIR,Condo,95833,0.10240603053080763,-1.0287871982272052,0.16420474063895568,-0.42074613531319344
2,2,SACRAMENTO,38.520469,-121.458606,93600.0,Thu May 15 00:00:00 EDT 2008,1139,CA,4113 DAYSTAR CT,Residential,95824,0.10421754474157051,-1.0172266782272241,0.19563723806252148,-0.20622133954906482
1,3,SACRAMENTO,38.488238,-121.472561,95000.0,Thu May 15 00:00:00 EDT 2008,1058,CA,7374 TISDALE WAY,Residential,95822,0.10580261967598804,-1.0071112232272408,0.18172449330127105,-0.3011749376741709
2,3,SACRAMENTO,38.628842,-121.446127,97750.0,Thu May 15 00:00:00 EDT 2008,1040,CA,3348 RIO LINDA BLVD,Residential,95838,0.10891615972573675,-0.9872415794772734,0.1786327722432154,-0.32227573725752784
2,3,SACRAMENTO,38.484374,-121.463157,104000.0,Thu May 15 00:00:00 EDT 2008,1354,CA,3935 LIMESTONE WAY,Residential,95823,0.11599238711152927,-0.9420832982273474,0.2325661284781862,0.04581598880769828
1,3,NORTH HIGHLANDS,38.679279,-121.376615,105000.0,Thu May 15 00:00:00 EDT 2008,1051,CA,6208 GRATTAN WAY,Residential,95660,0.11712458349325607,-0.9348579732273592,0.1805221573342494,-0.3093808041788097
1,1,SACRAMENTO,38.578675,-121.409951,107666.0,Thu May 15 00:00:00 EDT 2008,682,CA,739 E WOODSIDE LN Unit E,Condo,95825,0.12014301904693973,-0.9155952567773907,0.11714187564410855,-0.7419471956376263
1,3,SACRAMENTO,38.511893,-121.457676,109000.0,Thu May 15 00:00:00 EDT 2008,1161,CA,4225 46TH AVE,Residential,95824,0.12165336902016329,-0.9059566732274066,0.1994160082445895,-0.1804314733916286
1,3,SACRAMENTO,38.647398,-121.432914,110000.0,Thu May 15 00:00:00 EDT 2008,1004,CA,1434 BELL AVE,Residential,95838,0.12278556540189009,-0.8987313482274184,0.1724493301271041,-0.3644773364242416
1,3,NORTH HIGHLANDS,38.669587,-121.379879,110000.0,Thu May 15 00:00:00 EDT 2008,1229,CA,5628 GEORGIA DR,Residential,95660,0.12278556540189009,-0.8987313482274184,0.2110958433527997,-0.10071734163228027
2,3,SACRAMENTO,38.480126,-121.487869,112500.0,Thu May 15 00:00:00 EDT 2008,1249,CA,7629 BETH ST,Residential,95832,0.1256160563562071,-0.880668035727448,0.21453108897286155,-0.0772720087618837
2,3,SACRAMENTO,38.479593,-121.48434,114800.0,Thu May 15 00:00:00 EDT 2008,1161,CA,2277 BABETTE WAY,Residential,95832,0.12822010803417874,-0.8640497882274752,0.1994160082445895,-0.1804314733916286
1,3,SACRAMENTO,38.465551,-121.42661,116000.0,Thu May 15 00:00:00 EDT 2008,1010,CA,6561 WEATHERFORD WAY,Residential,95823,0.12957874369225092,-0.8553793982274894,0.17347990381312264,-0.35744373656312267
0,0,CAMERON PARK,38.681393,-120.996713,119000.0,Thu May 15 00:00:00 EDT 2008,0,CA,3035 ESTEPA DR Unit 5C,Condo,95682,0.13297533283743132,-0.833703423227525,0.0,-1.5414330465181494
2,4,SACRAMENTO,38.528479,-121.411806,121500.0,Thu May 15 00:00:00 EDT 2008,1462,CA,5136 CABOT CIR,Residential,95820,0.13580582379174833,-0.8156401107275546,0.2511164548265201,0.17242078630783975
2,3,SACRAMENTO,38.47709,-121.410569,122000.0,Thu May 15 00:00:00 EDT 2008,1269,CA,7730 ROBINETTE RD,Residential,95828,0.13637192198261172,-0.8120274482275605,0.2179663345929234,-0.05382667589148713
2,2,SACRAMENTO,38.532359,-121.41167,123675.0,Thu May 15 00:00:00 EDT 2008,1188,CA,87 LACAM CIR,Residential,95820,0.13826835092200412,-0.7999250288525803,0.20405358983167296,-0.14878027401659322
2,4,SACRAMENTO,38.631925,-121.427775,126854.0,Thu May 15 00:00:00 EDT 2008,1570,CA,1691 NOGALES ST,Residential,95838,0.14186760321951364,-0.776955720677618,0.269666781174854,0.2990255838079812
2,3,SACRAMENTO,38.546091,-121.457745,127059.0,Thu May 15 00:00:00 EDT 2008,1093,CA,3118 42ND ST,Residential,95817,0.14209970347776762,-0.7754745290526204,0.18773617313637925,-0.2601456051509769
1,3,SACRAMENTO,38.507339,-121.416267,128687.0,Thu May 15 00:00:00 EDT 2008,962,CA,7517 50TH AVE,Residential,95828,0.14394291918721885,-0.7637116999526397,0.16523531432497424,-0.4137125354520744
2,3,SACRAMENTO,38.466388,-121.458861,129500.0,Thu May 15 00:00:00 EDT 2008,1089,CA,4071 EVALITA WAY,Residential,95823,0.14486339484556277,-0.7578375107276493,0.1870491240123669,-0.26483467172505626
2,3,SACRAMENTO,38.52049,-121.411383,130000.0,Thu May 15 00:00:00 EDT 2008,1127,CA,7928 36TH AVE,Residential,95824,0.14542949303642616,-0.7542248482276552,0.19357609069048437,-0.22028853927130276
2,4,SACRAMENTO,38.506382,-121.483574,131750.0,Thu May 15 00:00:00 EDT 2008,1309,CA,6631 DEMARET DR,Residential,95822,0.14741083670444807,-0.7415805294776759,0.22483682583304707,-0.006936010150693998
1,2,RIO LINDA,38.695589,-121.444133,132000.0,Thu May 15 00:00:00 EDT 2008,970,CA,7043 9TH AVE,Residential,95673,0.14769388579987977,-0.7397741982276789,0.16660941257299897,-0.4043344023039158
2,3,SACRAMENTO,38.462376,-121.426556,134000.0,Thu May 15 00:00:00 EDT 2008,1144,CA,97 KENNELFORD CIR,Residential,95823,0.14995827856333338,-0.7253235482277026,0.19649604946753693,-0.20036000633146567
1,3,RANCHO CORDOVA,38.593049,-121.30304,134000.0,Thu May 15 00:00:00 EDT 2008,1000,CA,2636 TRONERO WAY,Residential,95670,0.14995827856333338,-0.7253235482277026,0.1717622810030917,-0.369166402998321
0,0,LINCOLN,38.88415,-121.270277,138000.0,Thu May 15 00:00:00 EDT 2008,0,CA,1530 TOPANGA LN Unit 204,Condo,95648,0.15448706409024057,-0.6964222482277499,0.0,-1.5414330465181494
2,3,ANTELOPE,38.706175,-121.379776,142000.0,Thu May 15 00:00:00 EDT 2008,1206,CA,3604 KODIAK WAY,Residential,95843,0.1590158496171478,-0.6675209482277973,0.20714531088972862,-0.12767947443323632
1,3,SACRAMENTO,38.603593,-121.41701100000002,143012.0,Thu May 15 00:00:00 EDT 2008,1285,CA,2149 COTTAGE WAY,Residential,95825,0.16016163235545533,-0.6602089193278092,0.22071453108897285,-0.03507040959516988
2,3,SACRAMENTO,38.477563,-121.384382,145846.0,Thu May 15 00:00:00 EDT 2008,1543,CA,8632 PRAIRIEWOODS DR,Residential,95828,0.16337027690126907,-0.6397323482778429,0.26502919958777055,0.2673743844329458
1,2,WEST SACRAMENTO,38.563084,-121.535579,147000.0,Thu May 15 00:00:00 EDT 2008,884,CA,612 STONE BLVD,Residential,95691,0.1646768315257818,-0.6313943232278565,0.15183785640673308,-0.5051493336466211
1,3,SACRAMENTO,38.54117,-121.458129,148750.0,Thu May 15 00:00:00 EDT 2008,1019,CA,4180 12TH AVE,Residential,95817,0.16665817519380371,-0.6187500044778772,0.17502576434215047,-0.34689333677144424
2,4,SACRAMENTO,38.46654,-121.419029,150000.0,Thu May 15 00:00:00 EDT 2008,1392,CA,8025 ARROYO VISTA DR,Residential,95823,0.16807342067096223,-0.6097183482278921,0.23909309515630367,0.09036212126145175
1,2,SACRAMENTO,38.672567,-121.356754,150454.0,Thu May 15 00:00:00 EDT 2008,924,CA,5754 WALERGA RD Unit 4,Condo,95842,0.16858743782826618,-0.6064380506778974,0.15870834764685676,-0.4582586679058279
2,3,SACRAMENTO,38.46616,-121.448283,151087.0,Thu May 15 00:00:00 EDT 2008,1217,CA,8 LA ROCAS CT,Residential,95823,0.16930411813789925,-0.6018644199529048,0.20903469598076263,-0.11478454135451821
2,3,ANTELOPE,38.725873,-121.35856,157296.0,Thu May 15 00:00:00 EDT 2008,1670,CA,8636 LONGSPUR WAY,Residential,95843,0.17633392547204096,-0.5570023770279784,0.28684300927516315,0.41625224815996403
2,3,SACRAMENTO,38.473775,-121.493777,157500.0,Thu May 15 00:00:00 EDT 2008,1302,CA,1941 EXPEDITION WAY,Residential,95832,0.17656489353391325,-0.5555284107279808,0.2236344898660254,-0.015141876655332797
2,3,SACRAMENTO,38.502034,-121.456027,160000.0,Thu May 15 00:00:00 EDT 2008,1488,CA,4351 TURNBRIDGE DR,Residential,95823,0.17939538448823025,-0.5374650982280104,0.2555822741326005,0.20289971903935528
2,3,NORTH HIGHLANDS,38.685361,-121.376938,160000.0,Thu May 15 00:00:00 EDT 2008,1373,CA,6513 HOLIDAY WAY,Residential,95660,0.17939538448823025,-0.5374650982280104,0.23582961181724493,0.06808905503457502
2,4,CITRUS HEIGHTS,38.717738,-121.308322,161250.0,Thu May 15 00:00:00 EDT 2008,1381,CA,8321 MISTLETOE WAY,Residential,95621,0.18081062996538877,-0.5284334419780252,0.23720371006526966,0.07746718818273364
2,3,SACRAMENTO,38.46282100000001,-121.433135,164000.0,Thu May 15 00:00:00 EDT 2008,1265,CA,5920 VALLEY GLEN WAY,Residential,95823,0.18392417001513747,-0.5085637982280578,0.21727928546891104,-0.05851574246556645
1,2,SACRAMENTO,38.556178,-121.476256,165000.0,Thu May 15 00:00:00 EDT 2008,881,CA,2601 SAN FERNANDO WAY,Residential,95818,0.18505636639686426,-0.5013384732280696,0.1513225695637238,-0.5086661335771805
0,0,WEST SACRAMENTO,38.584526,-121.534609,165000.0,Thu May 15 00:00:00 EDT 2008,0,CA,501 POPLAR AVE,Residential,95691,0.18505636639686426,-0.5013384732280696,0.0,-1.5414330465181494
2,4,SACRAMENTO,38.467012,-121.359969,165750.0,Thu May 15 00:00:00 EDT 2008,1608,CA,8008 SAINT HELENA CT,Residential,95829,0.18590551368315938,-0.4959194794780785,0.27619374785297146,0.34357171626173466
1,3,CITRUS HEIGHTS,38.681554,-121.312934,166000.0,Thu May 15 00:00:00 EDT 2008,1344,CA,6517 DONEGAL DR,Residential,95621,0.18618856277859108,-0.49411314822808144,0.23084850566815526,0.03409332237249999
2,3,SACRAMENTO,38.634292,-121.485106,169000.0,Thu May 15 00:00:00 EDT 2008,1202,CA,1001 RIO NORTE WAY,Residential,95834,0.18958515192377148,-0.47243717322811696,0.20645826176571624,-0.13236854100731563
2,3,LINCOLN,38.893168,-121.305398,170000.0,Thu May 15 00:00:00 EDT 2008,1104,CA,604 P ST,Residential,95648,0.19071734830549827,-0.46521184822812883,0.18962555822741325,-0.24725067207225881
2,2,ROSEVILLE,38.795529,-121.328819,170000.0,Thu May 15 00:00:00 EDT 2008,0,CA,10001 WOODCREEK OAKS BLVD Unit 815,Condo,95747,0.19071734830549827,-0.46521184822812883,0.0,-1.5414330465181494
2,4,SACRAMENTO,38.490606,-121.410173,170000.0,Thu May 15 00:00:00 EDT 2008,1859,CA,7351 GIGI PL,Multi-Family,95828,0.19071734830549827,-0.46521184822812883,0.3193060803847475,0.6378106437852116
2,3,SACRAMENTO,38.475853,-121.477039,170000.0,Thu May 15 00:00:00 EDT 2008,1232,CA,7740 DIXIE LOU ST,Residential,95832,0.19071734830549827,-0.46521184822812883,0.211611130195809,-0.09720054170172078
1,3,SACRAMENTO,38.490822,-121.401643,170725.0,Thu May 15 00:00:00 EDT 2008,1638,CA,7342 DAVE ST,Residential,95828,0.19153819068225023,-0.4599734876031374,0.28134661628306423,0.37873971556732955
2,2,SACRAMENTO,38.480859,-121.539745,171750.0,Thu May 15 00:00:00 EDT 2008,1177,CA,7687 HOWERTON DR,Residential,95831,0.1926986919735202,-0.45256752947814954,0.20216420474063895,-0.16167520709531133
2,3,SACRAMENTO,38.622794,-121.499173,172000.0,Thu May 15 00:00:00 EDT 2008,1582,CA,26 KAMSON CT,Residential,95833,0.19298174106895188,-0.45076119822815247,0.2717279285468911,0.31309278353021913
2,2,SACRAMENTO,38.502254,-121.451444,173056.0,Thu May 15 00:00:00 EDT 2008,904,CA,7045 PEEVEY CT,Residential,95823,0.1941773404480554,-0.44313125502816497,0.15527310202679492,-0.4817040007762245
2,3,ELK GROVE,38.433919,-121.422347,174000.0,Thu May 15 00:00:00 EDT 2008,1340,CA,8916 GABLES MILL PL,Residential,95758,0.1952461338324055,-0.43631054822817616,0.2301614565441429,0.02940425579842068
2,3,SACRAMENTO,38.62457,-121.486913,174250.0,Thu May 15 00:00:00 EDT 2008,1204,CA,1140 EDMONTON DR,Residential,95833,0.1955291829278372,-0.43450421697817915,0.20680178632772242,-0.13002400772027597
2,4,ELK GROVE,38.44574,-121.3725,176850.0,Thu May 15 00:00:00 EDT 2008,1477,CA,8879 APPLE PEAR CT,Residential,95624,0.19847289352032688,-0.41571837197820993,0.25369288904156645,0.19000478596063716
2,4,SACRAMENTO,38.45073,-121.427528,179500.0,Thu May 15 00:00:00 EDT 2008,1497,CA,9 WIND CT,Residential,95823,0.20147321393190293,-0.3965712607282413,0.2571281346616283,0.21345011883103374
1,3,FAIR OAKS,38.667254,-121.240708,185000.0,Thu May 15 00:00:00 EDT 2008,960,CA,8570 SHERATON DR,Residential,95628,0.20770029403140033,-0.3568319732283064,0.16489178976296806,-0.4160570687391141
0,0,LINCOLN,38.88417000000001,-121.270222,188000.0,Thu May 15 00:00:00 EDT 2008,0,CA,1550 TOPANGA LN Unit 207,Condo,95648,0.21109688317658074,-0.3351559982283419,0.0,-1.5414330465181494
2,3,SACRAMENTO,38.634335,-121.486098,188700.0,Thu May 15 00:00:00 EDT 2008,1428,CA,1080 RIO NORTE WAY,Residential,95834,0.21188942064378952,-0.33009827072835024,0.24527653727241497,0.13256372042816558
1,3,SACRAMENTO,38.530144,-121.43749,189000.0,Thu May 15 00:00:00 EDT 2008,1039,CA,5501 VALLETTA WAY,Residential,95820,0.21222907955830755,-0.3279306732283538,0.17846100996221229,-0.32344800390104766
1,3,FAIR OAKS,38.66745,-121.2364,189000.0,Thu May 15 00:00:00 EDT 2008,1529,CA,5624 MEMORY LN,Residential,95628,0.21222907955830755,-0.3279306732283538,0.26262452765372724,0.25096265142366825
3,4,CITRUS HEIGHTS,38.699714,-121.311635,189836.0,Thu May 15 00:00:00 EDT 2008,1892,CA,6622 WILLOWLEAF DR,Residential,95621,0.21317559573343114,-0.3218903015283637,0.32497423565784955,0.6764954430213659
2,4,SACRAMENTO,38.649258,-121.465308,190000.0,Thu May 15 00:00:00 EDT 2008,1887,CA,27 MEGAN CT,Residential,95838,0.21336127594003435,-0.3207053482283656,0.3241154242528341,0.6706341098037668
2,3,ORANGEVALE,38.687006,-121.254319,191250.0,Thu May 15 00:00:00 EDT 2008,1294,CA,6601 WOODMORE OAKS DR,Residential,95662,0.21477652141719286,-0.3116736919783804,0.22226039161800068,-0.024520009803491425
2,3,SACRAMENTO,38.477568,-121.492574,191675.0,Thu May 15 00:00:00 EDT 2008,1638,CA,1973 DANVERS WAY,Residential,95832,0.21525770487942675,-0.30860292885338547,0.28134661628306423,0.37873971556732955
2,3,SACRAMENTO,38.46734,-121.419843,195500.0,Thu May 15 00:00:00 EDT 2008,1677,CA,8001 ARROYO VISTA DR,Residential,95823,0.21958835603953178,-0.2809660607284307,0.28804534524218484,0.4244581146646028
1,3,CITRUS HEIGHTS,38.700717,-121.3133,198000.0,Thu May 15 00:00:00 EDT 2008,1073,CA,7409 VOYAGER WAY,Residential,95621,0.22241884699384878,-0.2629027482284603,0.1843009275163174,-0.2835909380213735
2,3,SACRAMENTO,38.651386,-121.45042,200000.0,Thu May 15 00:00:00 EDT 2008,1231,CA,815 CROSSWIND DR,Residential,95838,0.2246832397573024,-0.24845209822848402,0.21143936791480591,-0.0983728083452406
2,3,ELK GROVE,38.42442,-121.440357,200000.0,Thu May 15 00:00:00 EDT 2008,1175,CA,5509 LAGUNA CREST WAY,Residential,95758,0.2246832397573024,-0.24845209822848402,0.20182068017863278,-0.164019740382351
2,3,ELK GROVE,38.452075,-121.36646100000002,200000.0,Thu May 15 00:00:00 EDT 2008,1416,CA,8424 MERRY HILL WAY,Residential,95624,0.2246832397573024,-0.24845209822848402,0.2432153899003779,0.11849652070592763
0,0,WEST SACRAMENTO,38.569943,-121.527539,200100.0,Thu May 15 00:00:00 EDT 2008,0,CA,1525 PENNSYLVANIA AVE,Residential,95691,0.22479645939547507,-0.2477295657284852,0.0,-1.5414330465181494
2,3,SACRAMENTO,38.68197,-121.500025,201528.0,Thu May 15 00:00:00 EDT 2008,1358,CA,5954 BRIDGECROSS DR,Residential,95835,0.22641323582858094,-0.23741180162850212,0.23325317760219855,0.05050505538177759
2,4,ELK GROVE,38.438818,-121.37443,204750.0,Thu May 15 00:00:00 EDT 2008,1609,CA,8789 SEQUOIA WOOD CT,Residential,95624,0.2300611725705047,-0.21413180447854024,0.2763655101339746,0.3447439829052545
3,4,SACRAMENTO,38.68607,-121.342369,205000.0,Thu May 15 00:00:00 EDT 2008,1968,CA,6600 SILVERTHORNE CIR,Residential,95842,0.2303442216659364,-0.21232547322854323,0.3380281690140845,0.7655877079288729
2,2,SACRAMENTO,38.555781,-121.485331,205000.0,Thu May 15 00:00:00 EDT 2008,1089,CA,2221 2ND AVE,Residential,95818,0.2303442216659364,-0.21232547322854323,0.1870491240123669,-0.26483467172505626
2,3,CARMICHAEL,38.623372,-121.347665,205900.0,Thu May 15 00:00:00 EDT 2008,1296,CA,3230 SMATHERS WAY,Residential,95608,0.23136319840949052,-0.20582268072855386,0.22260391618000688,-0.022175476516451766
2,2,ELK GROVE,38.424421,-121.443915,207000.0,Thu May 15 00:00:00 EDT 2008,1189,CA,5209 LAGUNA CREST WAY,Residential,95758,0.23260861442939001,-0.1978748232285669,0.20422535211267606,-0.1476080073730734
1,2,SACRAMENTO,38.612694,-121.456669,207973.0,Thu May 15 00:00:00 EDT 2008,795,CA,416 LEITCH AVE,Residential,95815,0.23371024150881017,-0.19084458200357843,0.13655101339745793,-0.6094810649198857
2,3,ROSEVILLE,38.737882,-121.308142,208250.0,Thu May 15 00:00:00 EDT 2008,1371,CA,2100 BEATTY WAY,Residential,95747,0.2340238599065485,-0.1888431669785817,0.23548608725523876,0.06574452174753535
1,3,NORTH HIGHLANDS,38.694279,-121.373395,208318.0,Thu May 15 00:00:00 EDT 2008,1310,CA,6920 GILLINGHAM WAY,Residential,95660,0.23410084926050592,-0.1883518448785825,0.22500858811405017,-0.00576374350717417
2,3,GALT,38.259708,-121.311616,209347.0,Thu May 15 00:00:00 EDT 2008,1262,CA,82 WILDFLOWER DR,Residential,95632,0.2352658793373028,-0.1809169854535947,0.21676399862590176,-0.062032542396125934
2,4,ELK GROVE,38.444,-121.370993,211500.0,Thu May 15 00:00:00 EDT 2008,1740,CA,8652 BANTON CIR,Residential,95624,0.23770349814716063,-0.1653608607286202,0.2988663689453796,0.498310913206352
2,3,ANTELOPE,38.722959,-121.347115,212000.0,Thu May 15 00:00:00 EDT 2008,1517,CA,8428 MISTY PASS WAY,Residential,95843,0.23826959633802403,-0.1617481982286261,0.2605633802816901,0.2368954517014303
2,3,SACRAMENTO,38.467836,-121.410366,213000.0,Thu May 15 00:00:00 EDT 2008,1450,CA,7958 ROSEVIEW WAY,Residential,95828,0.23940179271975082,-0.15452287322863795,0.24905530745448298,0.1583535865856018
2,3,ELK GROVE,38.451398,-121.36661399999998,216000.0,Thu May 15 00:00:00 EDT 2008,1416,CA,9020 LUKEN CT,Residential,95624,0.24279838186493125,-0.13284689822867346,0.2432153899003779,0.11849652070592763
1,3,SACRAMENTO,38.508217,-121.411207,216021.0,Thu May 15 00:00:00 EDT 2008,888,CA,7809 VALLECITOS WAY,Residential,95828,0.2428221579889475,-0.1326951664036737,0.15252490553074544,-0.5004602670725418
2,3,CITRUS HEIGHTS,38.715423,-121.246743,219000.0,Thu May 15 00:00:00 EDT 2008,1882,CA,8445 OLD AUBURN RD,Residential,95610,0.24619497101011165,-0.11117092322870897,0.3232566128478186,0.6647727765861676
2,3,ELK GROVE,38.390893,-121.437821,219794.0,Thu May 15 00:00:00 EDT 2008,1302,CA,10085 ATKINS DR,Residential,95757,0.24709393493720272,-0.10543401517871838,0.2236344898660254,-0.015141876655332797
2,3,ELK GROVE,38.424497,-121.426595,220000.0,Thu May 15 00:00:00 EDT 2008,1418,CA,9185 CERROLINDA CIR,Residential,95758,0.24732716739183844,-0.10394559822872082,0.24355891446238406,0.1208410539929673
2,3,ROSEVILLE,38.793152,-121.290025,220000.0,Thu May 15 00:00:00 EDT 2008,0,CA,9197 CORTINA CIR,Condo,95678,0.24732716739183844,-0.10394559822872082,0.0,-1.5414330465181494
2,4,CARMICHAEL,38.665104,-121.315901,220000.0,Thu May 15 00:00:00 EDT 2008,1319,CA,5429 HESPER WAY,Residential,95608,0.24732716739183844,-0.10394559822872082,0.22655444864307797,0.004786656284504285
2,4,GALT,38.289544,-121.284607,220000.0,Thu May 15 00:00:00 EDT 2008,1770,CA,1178 WARMWOOD CT,Residential,95632,0.24732716739183844,-0.10394559822872082,0.3040192373754724,0.5334789125119469
2,4,SACRAMENTO,38.69674000000001,-121.350519,223000.0,Thu May 15 00:00:00 EDT 2008,1627,CA,4900 ELUDE CT,Residential,95842,0.25072375653701884,-0.08226962322875633,0.27945723119203025,0.3658447824886114
0,0,SACRAMENTO,38.631026,-121.501879,224000.0,Thu May 15 00:00:00 EDT 2008,0,CA,3557 SODA WAY,Residential,95834,0.2518559529187457,-0.07504429822876818,0.0,-1.5414330465181494
1,3,SACRAMENTO,38.629468,-121.376445,224000.0,Thu May 15 00:00:00 EDT 2008,1040,CA,3528 SAINT GEORGE DR,Residential,95821,0.2518559529187457,-0.07504429822876818,0.1786327722432154,-0.32227573725752784
1,3,NORTH HIGHLANDS,38.70355,-121.375103,224252.0,Thu May 15 00:00:00 EDT 2008,960,CA,7381 WASHBURN WAY,Residential,95660,0.2521412664069408,-0.07322351632877117,0.16489178976296806,-0.4160570687391141
2,3,CAMERON PARK,38.69757,-120.995739,224500.0,Thu May 15 00:00:00 EDT 2008,0,CA,2181 WINTERHAVEN CIR,Residential,95682,0.2524220511096091,-0.0714316357287741,0.0,-1.5414330465181494
1,3,ORANGEVALE,38.703056,-121.235221,225000.0,Thu May 15 00:00:00 EDT 2008,1456,CA,7540 HICKORY AVE,Residential,95662,0.2529881493004725,-0.06781897322878001,0.25008588114050156,0.16538718644672076
